name,party,dim1,dim2
Marianne Lynghøj,"Venstre, Danmarks Liberale Parti",0.28375630560413545,-0.19696096614167677
Annette Rieva,"Venstre, Danmarks Liberale Parti",0.38779728496376,-0.1027774797705569
Tue Villebro,"Venstre, Danmarks Liberale Parti",0.3205171374974263,-1.163110870968715
Maibritt Nielsen,Danmarksdemokraterne ‒ Inger Støjberg,1.1802600356124175,2.0910308402668925
Marlene Harpsøe,Danmarksdemokraterne ‒ Inger Støjberg,0.618270914053654,1.8005605116917116
Lars Bregnbak,Danmarksdemokraterne ‒ Inger Støjberg,0.5137739371963489,1.5476639193072446
Katrine Schiller,Danmarksdemokraterne ‒ Inger Støjberg,1.0205208661479952,1.987992994351229
Carolina Cámara,Enhedslisten – De Rød-Grønne,-1.5634604428741208,1.4958866878187067
Sinem Dybvad Demir,Enhedslisten – De Rød-Grønne,-2.0486750386736805,1.8085927895223441
Christoffer Emil Jexen,Enhedslisten – De Rød-Grønne,-1.2576470107252737,1.164824554502843
Emil Andersen,Enhedslisten – De Rød-Grønne,-0.5475756668106513,0.5371384760875301
Annie Hagel,Enhedslisten – De Rød-Grønne,-1.3727758531171055,0.5793445213778308
Rasmus Petersen,Enhedslisten – De Rød-Grønne,-1.8543585431600256,1.808148466607339
Helene Brydensholt,Alternativet,-1.293037685000755,0.851938165506332
Rasmus Harning,Alternativet,-2.682670132607889,0.8496573800095909
Tine Loft Thomsen,Alternativet,-1.2501546676311532,0.9753836618156292
Simon Rigét,Alternativet,-0.7683432301333091,0.812154710767019
Nanna Høyrup,Alternativet,-1.6086162328797022,1.3852924630292278
Morten Hvidberg Greve,Alternativet,-0.48695594093917355,0.2092708020342915
Salik Anders Rosing,Alternativet,-1.1784857240135516,0.5847849480609543
Ingrid Heintz,Alternativet,-0.9503925207425764,1.0291959698294817
Sofie de Bretteville,Socialdemokratiet,-0.2621401821672952,0.5775931418854028
Magnus Barsøe,Socialdemokratiet,-0.15411363765072775,0.7412856305130238
Morten Bødskov,Socialdemokratiet,-0.0690470178742398,0.5666850307085014
Maria Durhuus,Socialdemokratiet,-0.49114732455964444,1.0438034962475924
Mattias Tesfaye,Socialdemokratiet,-0.0270017842178254,0.5935902867113488
Jens Anton Tingstrøm,Socialdemokratiet,-0.5207840924299433,0.6246780977714166
Vibeke Westh,Socialdemokratiet,-0.7468559419144997,0.5883736152174708
Gunvor Wibroe,Socialdemokratiet,-1.0606192947006525,1.2952169319551974
Lars Green Bach,Radikale Venstre,-0.6484982005701956,-0.7691152512672599
Stinus Lindgreen,Radikale Venstre,-0.8589513612312796,-0.5789845994302556
Christina Falkberg,Radikale Venstre,-0.7325513506289643,0.04906722372274306
Isabel Havndrup Aackmann,Radikale Venstre,-0.8345195341300663,-0.4620327367989928
Ruben Kidde,Radikale Venstre,-0.470885862404543,-0.5295818005528025
Trine Dybkjær,Radikale Venstre,-0.31073861023590654,-0.0025629026678236043
Brian Køster,Radikale Venstre,-0.8052820887428285,-0.8660403318252636
Esat Senturk,Radikale Venstre,-0.4732381312853389,0.12472093110029767
Kashif Ahmad,Radikale Venstre,-1.3730702384313624,0.8351206819583279
Jens Frost,Radikale Venstre,-0.9060816133712288,-0.41246741375170043
Zohair Ali,Radikale Venstre,-0.4044512076580756,0.10385752720506962
Dorte Vilhelmsen,Det Konservative Folkeparti,0.4915553652725951,0.5981880798036403
Julie Ahlefeldt-Laurvig,Det Konservative Folkeparti,0.3112858082642406,0.08977526585582117
Isabella Arendt,Det Konservative Folkeparti,-0.03606810904423291,-0.8328434588226191
Magnus Von Dreiager,Det Konservative Folkeparti,0.31044119861052744,0.08920403996897254
Tina Cartey Hansen,Det Konservative Folkeparti,0.20298685255172969,0.6856878995819431
Jette Larsen,Det Konservative Folkeparti,0.15734059766803668,-0.016948607022815913
Sigurd Hebo Lønholdt,Det Konservative Folkeparti,0.6345657299974863,-0.055027116671894936
Christian Vigilius,Det Konservative Folkeparti,0.30161888486576705,0.3448564731166411
Taner Genc,SF - Socialistisk Folkeparti,-1.0760294807205586,1.5428837005296012
Sigurd Agersnap,SF - Socialistisk Folkeparti,-1.4514756702067713,2.106869192460743
Vivi Nør Jacobsen,SF - Socialistisk Folkeparti,-0.7114052296264504,1.3901500777583635
Sofie F. Villadsen,SF - Socialistisk Folkeparti,-0.8717078969327952,1.4835231463001521
Helene Brochmann,SF - Socialistisk Folkeparti,-1.4439963182666669,1.9987229155800519
Troels Stru Schmidt,SF - Socialistisk Folkeparti,-0.7618105266175679,0.4279959439046958
Niels Haxthausen,SF - Socialistisk Folkeparti,-1.7670899563484166,1.211652316088895
Alexander Bruhn Skjøth,SF - Socialistisk Folkeparti,-0.7048975291986093,1.2685080783687162
Morten Dehn,Borgernes Parti - Lars Boje Mathiesen,0.9041074935313044,1.533683903453245
Mathias Fuglsang,Borgernes Parti - Lars Boje Mathiesen,0.7979012494810644,1.822488903370178
Frederik Lundberg,Borgernes Parti - Lars Boje Mathiesen,1.548427593959181,1.5527056673543411
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,0.9353546196499132,1.268459557511635
Jonas Juhl,Liberal Alliance,1.2744902900809336,-0.2360994782367391
Freja Brandhøj,Liberal Alliance,0.912777056958393,0.510820074768456
Hanne Bjørn,Liberal Alliance,0.9462776420568131,-0.05738706761685348
Jacqueline Kristensen,Liberal Alliance,0.756765876872485,-0.14568119275257357
Patrizia Venturelli Christensen,Liberal Alliance,0.8001660103513468,0.03450208333951876
Michael Melchert,Liberal Alliance,0.6916157935099225,0.7218229539269913
Frank Clausen,Liberal Alliance,0.7595940925852211,-0.23226197337284912
Özkan Kocak,Moderaterne,-0.042789007519636,-0.6214475243230515
Monika Rubin,Moderaterne,-0.21076502910081454,-1.5106006115260375
Dorthe Beck-Nyling,Moderaterne,-0.03814600834305042,-1.3139677950154476
Betina Asbæk,Moderaterne,0.023258794661213358,-0.8672258723375589
Frederik Lau Petersen,Moderaterne,-0.04411016872997008,-1.1457842502310753
Karan Khosla,Moderaterne,-0.019338896298930888,-0.6147337693630912
Zishan Ali,Moderaterne,-0.08946120281104442,-0.5337666141176051
Mikkel Bjørn,Dansk Folkeparti,0.6243930036816671,2.229122379799134
Hans Blaaberg,Dansk Folkeparti,0.9980462720301789,2.5016839617467648
Mikkel Dencker,Dansk Folkeparti,0.9853735369688944,2.851868802036208
Kim Hammer,Dansk Folkeparti,1.4733005181226508,3.622581241616744
Tenna Røberg,Dansk Folkeparti,0.8802629338378762,2.4663010030609374
Zandra Thulstrup Pihl,Dansk Folkeparti,1.2620999558671413,2.3529902360034423
Michael Jensen,Dansk Folkeparti,0.83221134445246,3.0729927644747184
Kim Valentin,"Venstre, Danmarks Liberale Parti",0.28586809550282555,-0.4406099398543189
Christopher Blomsterberg-Thaysen,"Venstre, Danmarks Liberale Parti",0.9588925033332992,0.5742339740823309
Marie Brixtofte,"Venstre, Danmarks Liberale Parti",0.26515916786049487,-0.36465326391032904
Luise Hjortebjerg,"Venstre, Danmarks Liberale Parti",0.47413815759676103,0.09550169271545246
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",0.5168388704609769,-0.2820023786772969
Anders Bo Larsen,"Venstre, Danmarks Liberale Parti",0.2715647469447632,0.19302911694847613
Astrid Søborg,"Venstre, Danmarks Liberale Parti",0.41595571013764315,0.16695114490962593
Ricki Vejsmose,"Venstre, Danmarks Liberale Parti",0.2210226781234824,0.405320177294412
Susanne Damsgaard,Danmarksdemokraterne ‒ Inger Støjberg,1.141843092942622,1.8952084223996046
Sebastian Mylsted,Danmarksdemokraterne ‒ Inger Støjberg,1.361198192019622,2.1141608134466323
Charlotte Munch,Danmarksdemokraterne ‒ Inger Støjberg,1.0483419405431127,1.7694946960969262
Helge Bo Jensen,Enhedslisten – De Rød-Grønne,-2.4615867992010148,1.9963131359221227
Ibrahim Benli,Enhedslisten – De Rød-Grønne,-1.717541450139442,1.2110550444436858
Clara Turms,Enhedslisten – De Rød-Grønne,-3.383708099454697,1.6436278209939095
Fatih Baran,Enhedslisten – De Rød-Grønne,-2.800601219120628,1.4539512549722928
Emil Viskum,Enhedslisten – De Rød-Grønne,-2.1824192126609736,1.4782908708867597
